5861326,5800893,5861326_5800893,1,08:10,24.97,60.31,24.87,60.38,103.00,84.00,18963.90,2.00
5861326,5800894,5861326_5800894,1,08:23,24.97,60.31,24.88,60.38,110.00,98.00,18162.50,1.00
5861326,5800895,5861326_5800895,1,08:23,24.97,60.31,24.88,60.38,106.00,95.00,17922.90,1.00
5861326,5802783,5861326_5802783,1,08:41,24.97,60.31,24.80,60.38,80.00,46.00,16264.60,2.00
5861326,5802784,5861326_5802784,1,08:41,24.97,60.31,24.81,60.38,78.00,45.00,16145.30,2.00
5861326,5802785,5861326_5802785,1,08:41,24.97,60.31,24.81,60.38,82.00,49.00,16424.00,2.00
5861326,5802786,5861326_5802786,1,08:10,24.97,60.31,24.82,60.38,95.00,72.00,18658.10,2.00
5861326,5802787,5861326_5802787,1,08:10,24.97,60.31,24.82,60.38,91.00,69.00,18420.90,2.00
5861326,5802788,5861326_5802788,1,08:10,24.97,60.31,24.83,60.38,88.00,66.00,18223.10,2.00
5861326,5802789,5861326_5802789,1,08:10,24.97,60.31,24.83,60.38,88.00,66.00,18223.50,2.00
5861326,5802790,5861326_5802790,1,08:10,24.97,60.31,24.83,60.38,78.00,52.00,18583.00,2.00
5861326,5802791,5861326_5802791,1,08:10,24.97,60.31,24.84,60.38,76.00,52.00,18601.00,2.00
5861326,5802792,5861326_5802792,1,08:10,24.97,60.31,24.84,60.38,81.00,57.00,18977.00,2.00
5861326,5802793,5861326_5802793,1,08:10,24.97,60.31,24.85,60.38,89.00,69.00,17946.90,2.00
5861326,5802794,5861326_5802794,1,08:10,24.97,60.31,24.85,60.38,94.00,74.00,18282.30,2.00
5861326,5802795,5861326_5802795,1,08:10,24.97,60.31,24.86,60.38,94.00,74.00,18282.80,2.00
5861326,5802796,5861326_5802796,1,08:10,24.97,60.31,24.86,60.38,95.00,75.00,18396.50,2.00
5861326,5802797,5861326_5802797,1,08:10,24.97,60.31,24.87,60.38,100.00,81.00,18757.80,2.00
5861326,5802798,5861326_5802798,1,08:10,24.97,60.31,24.87,60.38,103.00,83.00,18932.20,2.00
5861326,5802799,5861326_5802799,1,08:23,24.97,60.31,24.88,60.38,102.00,91.00,17605.80,1.00
5861326,5802800,5861326_5802800,1,08:23,24.97,60.31,24.88,60.38,101.00,89.00,17526.70,1.00
5861326,5802801,5861326_5802801,1,08:23,24.97,60.31,24.88,60.38,106.00,95.00,17894.80,1.00
5861326,5804689,5861326_5804689,1,08:41,24.97,60.31,24.80,60.38,77.00,44.00,16098.70,2.00
5861326,5804690,5861326_5804690,1,08:41,24.97,60.31,24.81,60.38,75.00,41.00,15927.80,2.00
5861326,5804691,5861326_5804691,1,08:41,24.97,60.31,24.81,60.38,84.00,51.00,16581.40,2.00
5861326,5804692,5861326_5804692,1,08:41,24.97,60.31,24.82,60.38,87.00,54.00,16773.60,2.00
5861326,5804693,5861326_5804693,1,08:10,24.97,60.31,24.82,60.38,91.00,69.00,18421.80,2.00
5861326,5804694,5861326_5804694,1,08:10,24.97,60.31,24.83,60.38,85.00,62.00,17982.70,2.00
5861326,5804695,5861326_5804695,1,08:10,24.97,60.31,24.83,60.38,84.00,61.00,17908.60,2.00
5861326,5804696,5861326_5804696,1,08:10,24.97,60.31,24.83,60.38,80.00,57.00,17632.70,2.00
5861326,5804697,5861326_5804697,1,08:10,24.97,60.31,24.84,60.38,79.00,56.00,18870.00,2.00
5861326,5804698,5861326_5804698,1,08:10,24.97,60.31,24.84,60.38,82.00,58.00,19039.10,2.00
5861326,5804699,5861326_5804699,1,08:10,24.97,60.31,24.85,60.38,86.00,66.00,17724.90,2.00
5861326,5804700,5861326_5804700,1,08:10,24.97,60.31,24.85,60.38,85.00,65.00,17683.20,2.00
5861326,5804701,5861326_5804701,1,08:10,24.97,60.31,24.86,60.38,89.00,69.00,17933.10,2.00
5861326,5804702,5861326_5804702,1,08:10,24.97,60.31,24.86,60.38,90.00,70.00,17996.90,2.00
5861326,5804703,5861326_5804703,1,08:10,24.97,60.31,24.87,60.38,92.00,72.00,18146.40,2.00
5861326,5804704,5861326_5804704,1,08:10,24.97,60.31,24.87,60.38,94.00,74.00,18294.50,2.00
5861326,5804705,5861326_5804705,1,08:23,24.97,60.31,24.88,60.38,98.00,87.00,17361.70,1.00
5861326,5804706,5861326_5804706,1,08:23,24.97,60.31,24.88,60.38,98.00,86.00,17322.30,1.00
5861326,5804707,5861326_5804707,1,08:23,24.97,60.31,24.88,60.38,102.00,90.00,17596.40,1.00
5861326,5806593,5861326_5806593,1,08:41,24.97,60.31,24.80,60.37,78.00,44.00,16113.40,2.00
5861326,5806594,5861326_5806594,1,08:41,24.97,60.31,24.80,60.37,72.00,39.00,15743.90,2.00
5861326,5806595,5861326_5806595,1,08:41,24.97,60.31,24.81,60.37,72.00,38.00,15710.30,2.00
5861326,5806596,5861326_5806596,1,08:41,24.97,60.31,24.81,60.37,81.00,47.00,16347.60,2.00
5861326,5806597,5861326_5806597,1,08:41,24.97,60.31,24.82,60.37,86.00,53.00,16722.80,2.00
5861326,5806598,5861326_5806598,1,08:41,24.97,60.31,24.82,60.37,91.00,57.00,17033.20,2.00
5861326,5806599,5861326_5806599,1,08:10,24.97,60.31,24.83,60.37,83.00,60.00,17819.20,2.00
5861326,5806600,5861326_5806600,1,08:10,24.97,60.31,24.83,60.37,79.00,57.00,17591.50,2.00
5861326,5806601,5861326_5806601,1,08:10,24.97,60.31,24.84,60.37,77.00,54.00,17392.50,2.00
5861326,5806602,5861326_5806602,1,08:10,24.97,60.31,24.84,60.37,81.00,58.00,17674.80,2.00
5861326,5806603,5861326_5806603,1,08:10,24.97,60.31,24.84,60.38,83.00,60.00,17823.20,2.00
5861326,5806604,5861326_5806604,1,08:10,24.97,60.31,24.85,60.38,86.00,66.00,17720.50,2.00
5861326,5806605,5861326_5806605,1,08:10,24.97,60.31,24.85,60.38,81.00,61.00,17407.40,2.00
5861326,5806606,5861326_5806606,1,08:10,24.97,60.31,24.86,60.38,84.00,64.00,17594.80,2.00
5861326,5806607,5861326_5806607,1,08:10,24.97,60.31,24.86,60.38,86.00,67.00,17777.40,2.00
5861326,5806608,5861326_5806608,1,08:10,24.97,60.31,24.87,60.38,91.00,71.00,18097.70,2.00
5861326,5806609,5861326_5806609,1,08:10,24.97,60.31,24.87,60.38,96.00,76.00,18418.10,2.00
5861326,5806610,5861326_5806610,1,08:23,24.97,60.31,24.88,60.38,93.00,82.00,17006.50,1.00
5861326,5806611,5861326_5806611,1,08:23,24.97,60.31,24.88,60.38,95.00,84.00,17166.30,1.00
5861326,5806612,5861326_5806612,1,08:23,24.97,60.31,24.88,60.38,99.00,88.00,17412.70,1.00
5861326,5806613,5861326_5806613,1,08:23,24.97,60.31,24.89,60.38,121.00,110.00,18426.60,1.00
5861326,5808496,5861326_5808496,1,08:41,24.97,60.31,24.79,60.37,76.00,49.00,16459.20,2.00
5861326,5808497,5861326_5808497,1,08:41,24.97,60.31,24.80,60.37,82.00,49.00,16440.40,2.00
5861326,5808498,5861326_5808498,1,08:41,24.97,60.31,24.80,60.37,81.00,47.00,16336.50,2.00
5861326,5808499,5861326_5808499,1,08:41,24.97,60.31,24.81,60.37,75.00,42.00,15948.30,2.00
5861326,5808500,5861326_5808500,1,08:41,24.97,60.31,24.81,60.37,79.00,46.00,16239.10,2.00
5861326,5808501,5861326_5808501,1,08:41,24.97,60.31,24.82,60.37,91.00,58.00,17073.80,2.00
5861326,5808502,5861326_5808502,1,08:41,24.97,60.31,24.82,60.37,91.00,58.00,17085.80,2.00
5861326,5808503,5861326_5808503,1,08:10,24.97,60.31,24.83,60.37,84.00,61.00,17917.10,2.00
5861326,5808504,5861326_5808504,1,08:10,24.97,60.31,24.83,60.37,80.00,57.00,17605.00,2.00
5861326,5808505,5861326_5808505,1,08:10,24.97,60.31,24.84,60.37,74.00,52.00,17225.40,2.00
5861326,5808506,5861326_5808506,1,08:10,24.97,60.31,24.84,60.37,73.00,50.00,17139.50,2.00
5861326,5808507,5861326_5808507,1,08:10,24.97,60.31,24.84,60.37,80.00,59.00,17260.10,2.00
5861326,5808508,5861326_5808508,1,08:10,24.97,60.31,24.85,60.37,77.00,57.00,17075.20,2.00
5861326,5808509,5861326_5808509,1,08:10,24.97,60.31,24.85,60.37,78.00,59.00,17210.80,2.00
5861326,5808510,5861326_5808510,1,08:10,24.97,60.31,24.86,60.37,83.00,63.00,17512.00,2.00
5861326,5808511,5861326_5808511,1,08:10,24.97,60.31,24.86,60.37,81.00,61.00,17391.20,2.00
5861326,5808512,5861326_5808512,1,08:23,24.97,60.31,24.87,60.37,93.00,82.00,16980.20,1.00
5861326,5808513,5861326_5808513,1,08:23,24.97,60.31,24.87,60.37,90.00,79.00,16779.40,1.00
5861326,5808514,5861326_5808514,1,08:23,24.97,60.31,24.88,60.37,89.00,78.00,16694.00,1.00
5861326,5808515,5861326_5808515,1,08:23,24.97,60.31,24.88,60.37,93.00,82.00,16985.50,1.00
5861326,5808516,5861326_5808516,1,08:23,24.97,60.31,24.88,60.37,96.00,85.00,16659.80,1.00
5861326,5808517,5861326_5808517,1,08:23,24.97,60.31,24.89,60.37,94.00,82.00,16484.50,1.00
5861326,5808518,5861326_5808518,1,08:23,24.97,60.31,24.89,60.37,100.00,88.00,16869.50,1.00
5861326,5810399,5861326_5810399,1,08:41,24.97,60.31,24.79,60.37,75.00,54.00,16810.40,2.00
5861326,5810400,5861326_5810400,1,08:41,24.97,60.31,24.79,60.37,76.00,53.00,16734.30,2.00
5861326,5810401,5861326_5810401,1,08:41,24.97,60.31,24.80,60.37,85.00,51.00,16628.90,2.00
5861326,5810402,5861326_5810402,1,08:41,24.97,60.31,24.80,60.37,73.00,44.00,16090.50,2.00
5861326,5810403,5861326_5810403,1,08:41,24.97,60.31,24.81,60.37,73.00,44.00,16104.10,2.00
5861326,5810404,5861326_5810404,1,08:41,24.97,60.31,24.81,60.37,81.00,47.00,16344.60,2.00
